!CSV A.01.01
!Keysight Technologies,P5004B,MY61400324,A.19.30.21
!Date: Thursday, November 06, 2025 15:38:14
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S11(DB),S11(DEG)
6599127712.1707,-0.01451,-45.625648,-0.01451,-45.625648
6599153452.4747,-0.013248434,-45.650875,-0.013248434,-45.650875
6599179192.7787,-0.016824257,-45.677784,-0.016824257,-45.677784
6599204933.0827,-0.014871554,-45.688137,-0.014871554,-45.688137
6599230673.3867,-0.013553535,-45.696434,-0.013553535,-45.696434
6599256413.6907,-0.018693862,-45.743744,-0.018693862,-45.743744
6599282153.9947,-0.01861353,-45.766178,-0.01861353,-45.766178
6599307894.2987,-0.017334661,-45.786201,-0.017334661,-45.786201
6599333634.6027,-0.020019164,-45.853493,-0.020019164,-45.853493
6599359374.9068,-0.016694846,-45.851372,-0.016694846,-45.851372
6599385115.2108,-0.017401714,-45.89188,-0.017401714,-45.89188
6599410855.5148,-0.016735902,-45.914082,-0.016735902,-45.914082
6599436595.8188,-0.019090084,-45.906094,-0.019090084,-45.906094
6599462336.1228,-0.010140491,-45.962715,-0.010140491,-45.962715
6599488076.4268,-0.022100629,-45.970219,-0.022100629,-45.970219
6599513816.7308,-0.009677371,-46.009563,-0.009677371,-46.009563
6599539557.0348,-0.019847272,-46.002201,-0.019847272,-46.002201
6599565297.3388,-0.014891814,-46.044342,-0.014891814,-46.044342
6599591037.6428,-0.017034492,-46.056961,-0.017034492,-46.056961
6599616777.9468,-0.020776512,-46.092442,-0.020776512,-46.092442
6599642518.2508,-0.017305551,-46.104034,-0.017305551,-46.104034
6599668258.5548,-0.01469389,-46.12455,-0.01469389,-46.12455
6599693998.8588,-0.018536061,-46.171539,-0.018536061,-46.171539
6599719739.1628,-0.019934647,-46.20155,-0.019934647,-46.20155
6599745479.4668,-0.016012516,-46.195618,-0.016012516,-46.195618
6599771219.7708,-0.019003507,-46.243168,-0.019003507,-46.243168
6599796960.0748,-0.01298983,-46.243584,-0.01298983,-46.243584
6599822700.3788,-0.015223267,-46.290951,-0.015223267,-46.290951
6599848440.6829,-0.018656686,-46.309582,-0.018656686,-46.309582
6599874180.9869,-0.018812673,-46.310928,-0.018812673,-46.310928
6599899921.2909,-0.020016825,-46.345924,-0.020016825,-46.345924
6599925661.5949,-0.014396762,-46.385525,-0.014396762,-46.385525
6599951401.8989,-0.021938799,-46.412437,-0.021938799,-46.412437
6599977142.2029,-0.018380864,-46.426308,-0.018380864,-46.426308
6600002882.5069,-0.023959234,-46.462185,-0.023959234,-46.462185
6600028622.8109,-0.022354573,-46.467892,-0.022354573,-46.467892
6600054363.1149,-0.025048172,-46.501179,-0.025048172,-46.501179
6600080103.4189,-0.027898192,-46.51123,-0.027898192,-46.51123
6600105843.7229,-0.030683868,-46.539646,-0.030683868,-46.539646
6600131584.0269,-0.026552774,-46.564083,-0.026552774,-46.564083
6600157324.3309,-0.021658085,-46.548157,-0.021658085,-46.548157
6600183064.6349,-0.029781697,-46.593597,-0.029781697,-46.593597
6600208804.9389,-0.023152925,-46.650257,-0.023152925,-46.650257
6600234545.2429,-0.025137475,-46.648548,-0.025137475,-46.648548
6600260285.5469,-0.02718232,-46.663567,-0.02718232,-46.663567
6600286025.8509,-0.02368021,-46.720016,-0.02368021,-46.720016
6600311766.1549,-0.025513453,-46.721588,-0.025513453,-46.721588
6600337506.459,-0.025668906,-46.753262,-0.025668906,-46.753262
6600363246.763,-0.032142181,-46.794254,-0.032142181,-46.794254
6600388987.067,-0.02660278,-46.815369,-0.02660278,-46.815369
6600414727.371,-0.021900294,-46.804741,-0.021900294,-46.804741
6600440467.675,-0.023066526,-46.843483,-0.023066526,-46.843483
6600466207.979,-0.028756978,-46.876106,-0.028756978,-46.876106
6600491948.283,-0.029037369,-46.900299,-0.029037369,-46.900299
6600517688.587,-0.029206241,-46.904568,-0.029206241,-46.904568
6600543428.891,-0.028552689,-46.961296,-0.028552689,-46.961296
6600569169.195,-0.030685171,-46.975178,-0.030685171,-46.975178
6600594909.499,-0.029216925,-46.997841,-0.029216925,-46.997841
6600620649.803,-0.027698632,-46.998577,-0.027698632,-46.998577
6600646390.107,-0.027670497,-47.050304,-0.027670497,-47.050304
6600672130.411,-0.026779629,-47.075306,-0.026779629,-47.075306
6600697870.715,-0.027200034,-47.079475,-0.027200034,-47.079475
6600723611.019,-0.02769707,-47.104263,-0.02769707,-47.104263
6600749351.323,-0.032247279,-47.137936,-0.032247279,-47.137936
6600775091.627,-0.030336637,-47.139221,-0.030336637,-47.139221
6600800831.931,-0.028758019,-47.160057,-0.028758019,-47.160057
6600826572.2351,-0.027213579,-47.229874,-0.027213579,-47.229874
6600852312.5391,-0.030066326,-47.219955,-0.030066326,-47.219955
6600878052.8431,-0.029213537,-47.270184,-0.029213537,-47.270184
6600903793.1471,-0.028855737,-47.317238,-0.028855737,-47.317238
6600929533.4511,-0.030518852,-47.311474,-0.030518852,-47.311474
6600955273.7551,-0.028327303,-47.326057,-0.028327303,-47.326057
6600981014.0591,-0.029714974,-47.362038,-0.029714974,-47.362038
6601006754.3631,-0.02258251,-47.373394,-0.02258251,-47.373394
6601032494.6671,-0.035579614,-47.40612,-0.035579614,-47.40612
6601058234.9711,-0.024108123,-47.417923,-0.024108123,-47.417923
6601083975.2751,-0.026087381,-47.454544,-0.026087381,-47.454544
6601109715.5791,-0.024459545,-47.487408,-0.024459545,-47.487408
6601135455.8831,-0.029202852,-47.504517,-0.029202852,-47.504517
6601161196.1871,-0.030419271,-47.519882,-0.030419271,-47.519882
6601186936.4911,-0.028482856,-47.570469,-0.028482856,-47.570469
6601212676.7951,-0.032760281,-47.596756,-0.032760281,-47.596756
6601238417.0991,-0.027783561,-47.603584,-0.027783561,-47.603584
6601264157.4031,-0.024834163,-47.630077,-0.024834163,-47.630077
6601289897.7071,-0.028143095,-47.662342,-0.028143095,-47.662342
6601315638.0112,-0.028257215,-47.676033,-0.028257215,-47.676033
6601341378.3152,-0.029949032,-47.681377,-0.029949032,-47.681377
6601367118.6192,-0.032277267,-47.719349,-0.032277267,-47.719349
6601392858.9232,-0.025387429,-47.729824,-0.025387429,-47.729824
6601418599.2272,-0.030234193,-47.777439,-0.030234193,-47.777439
6601444339.5312,-0.024277063,-47.808289,-0.024277063,-47.808289
6601470079.8352,-0.025361912,-47.821869,-0.025361912,-47.821869
6601495820.1392,-0.02911138,-47.859917,-0.02911138,-47.859917
6601521560.4432,-0.029810889,-47.858414,-0.029810889,-47.858414
6601547300.7472,-0.029081412,-47.897747,-0.029081412,-47.897747
6601573041.0512,-0.028935477,-47.907398,-0.028935477,-47.907398
6601598781.3552,-0.022969197,-47.944401,-0.022969197,-47.944401
6601624521.6592,-0.031570062,-47.945248,-0.031570062,-47.945248
6601650261.9632,-0.026470214,-47.971081,-0.026470214,-47.971081
6601676002.2672,-0.028083172,-48.021244,-0.028083172,-48.021244
6601701742.5712,-0.028215006,-48.060966,-0.028215006,-48.060966
6601727482.8752,-0.035700712,-48.057137,-0.035700712,-48.057137
6601753223.1792,-0.025041142,-48.072693,-0.025041142,-48.072693
6601778963.4832,-0.028845835,-48.105251,-0.028845835,-48.105251
6601804703.7873,-0.02947337,-48.145405,-0.02947337,-48.145405
6601830444.0913,-0.026317596,-48.155369,-0.026317596,-48.155369
6601856184.3953,-0.033708464,-48.198219,-0.033708464,-48.198219
6601881924.6993,-0.031613868,-48.215919,-0.031613868,-48.215919
6601907665.0033,-0.026804375,-48.237698,-0.026804375,-48.237698
6601933405.3073,-0.030838724,-48.256248,-0.030838724,-48.256248
6601959145.6113,-0.029207803,-48.262703,-0.029207803,-48.262703
6601984885.9153,-0.036453493,-48.328754,-0.036453493,-48.328754
6602010626.2193,-0.033588462,-48.331154,-0.033588462,-48.331154
6602036366.5233,-0.030902077,-48.360672,-0.030902077,-48.360672
6602062106.8273,-0.029712366,-48.395279,-0.029712366,-48.395279
6602087847.1313,-0.027320901,-48.419495,-0.027320901,-48.419495
6602113587.4353,-0.028705383,-48.444954,-0.028705383,-48.444954
6602139327.7393,-0.030387469,-48.486801,-0.030387469,-48.486801
6602165068.0433,-0.029588826,-48.493969,-0.029588826,-48.493969
6602190808.3473,-0.032546151,-48.522549,-0.032546151,-48.522549
6602216548.6513,-0.028114436,-48.556995,-0.028114436,-48.556995
6602242288.9553,-0.027637672,-48.598511,-0.027637672,-48.598511
6602268029.2593,-0.03108301,-48.603298,-0.03108301,-48.603298
6602293769.5634,-0.031706173,-48.611217,-0.031706173,-48.611217
6602319509.8674,-0.03110804,-48.674553,-0.03110804,-48.674553
6602345250.1714,-0.033289775,-48.677914,-0.033289775,-48.677914
6602370990.4754,-0.031736422,-48.709274,-0.031736422,-48.709274
6602396730.7794,-0.034337483,-48.755642,-0.034337483,-48.755642
6602422471.0834,-0.031947643,-48.800892,-0.031947643,-48.800892
6602448211.3874,-0.036904596,-48.82283,-0.036904596,-48.82283
6602473951.6914,-0.032858349,-48.852089,-0.032858349,-48.852089
6602499691.9954,-0.032389931,-48.859306,-0.032389931,-48.859306
6602525432.2994,-0.034549348,-48.878654,-0.034549348,-48.878654
6602551172.6034,-0.031767193,-48.891945,-0.031767193,-48.891945
6602576912.9074,-0.031303585,-48.93631,-0.031303585,-48.93631
6602602653.2114,-0.035175882,-48.97316,-0.035175882,-48.97316
6602628393.5154,-0.033373769,-49.003662,-0.033373769,-49.003662
6602654133.8194,-0.03538283,-49.021255,-0.03538283,-49.021255
6602679874.1234,-0.034114666,-49.04628,-0.034114666,-49.04628
6602705614.4274,-0.033502113,-49.103779,-0.033502113,-49.103779
6602731354.7314,-0.037669335,-49.107651,-0.037669335,-49.107651
6602757095.0354,-0.03352768,-49.163025,-0.03352768,-49.163025
6602782835.3395,-0.031925738,-49.182102,-0.031925738,-49.182102
6602808575.6435,-0.037429374,-49.196468,-0.037429374,-49.196468
6602834315.9475,-0.036317229,-49.24786,-0.036317229,-49.24786
6602860056.2515,-0.036700446,-49.264122,-0.036700446,-49.264122
6602885796.5555,-0.034730177,-49.245712,-0.034730177,-49.245712
6602911536.8595,-0.040467817,-49.306129,-0.040467817,-49.306129
6602937277.1635,-0.039163426,-49.347908,-0.039163426,-49.347908
6602963017.4675,-0.038097322,-49.366287,-0.038097322,-49.366287
6602988757.7715,-0.040923256,-49.381355,-0.040923256,-49.381355
6603014498.0755,-0.037273761,-49.410854,-0.037273761,-49.410854
6603040238.3795,-0.036738038,-49.455853,-0.036738038,-49.455853
6603065978.6835,-0.035368215,-49.469677,-0.035368215,-49.469677
6603091718.9875,-0.03700589,-49.490673,-0.03700589,-49.490673
6603117459.2915,-0.039569881,-49.535225,-0.039569881,-49.535225
6603143199.5955,-0.041293811,-49.567337,-0.041293811,-49.567337
6603168939.8995,-0.033858992,-49.6007,-0.033858992,-49.6007
6603194680.2035,-0.040392831,-49.605148,-0.040392831,-49.605148
6603220420.5075,-0.03436853,-49.622196,-0.03436853,-49.622196
6603246160.8115,-0.04007408,-49.656189,-0.04007408,-49.656189
6603271901.1156,-0.036104232,-49.689461,-0.036104232,-49.689461
6603297641.4196,-0.038395815,-49.729939,-0.038395815,-49.729939
6603323381.7236,-0.041225865,-49.773708,-0.041225865,-49.773708
6603349122.0276,-0.038550422,-49.765549,-0.038550422,-49.765549
6603374862.3316,-0.033822466,-49.801319,-0.033822466,-49.801319
6603400602.6356,-0.040549077,-49.811947,-0.040549077,-49.811947
6603426342.9396,-0.043025225,-49.837818,-0.043025225,-49.837818
6603452083.2436,-0.043064963,-49.873875,-0.043064963,-49.873875
6603477823.5476,-0.043673113,-49.917171,-0.043673113,-49.917171
6603503563.8516,-0.041548882,-49.918022,-0.041548882,-49.918022
6603529304.1556,-0.038280122,-49.95697,-0.038280122,-49.95697
6603555044.4596,-0.039873701,-49.97858,-0.039873701,-49.97858
6603580784.7636,-0.040565539,-50.003063,-0.040565539,-50.003063
6603606525.0676,-0.040834673,-50.027649,-0.040834673,-50.027649
6603632265.3716,-0.042144794,-50.048473,-0.042144794,-50.048473
6603658005.6756,-0.04166466,-50.088184,-0.04166466,-50.088184
6603683745.9796,-0.041596446,-50.098072,-0.041596446,-50.098072
6603709486.2836,-0.044319008,-50.143227,-0.044319008,-50.143227
6603735226.5876,-0.039056856,-50.14904,-0.039056856,-50.14904
6603760966.8917,-0.044425707,-50.200371,-0.044425707,-50.200371
6603786707.1957,-0.042585511,-50.230492,-0.042585511,-50.230492
6603812447.4997,-0.041323341,-50.250832,-0.041323341,-50.250832
6603838187.8037,-0.04338393,-50.285919,-0.04338393,-50.285919
6603863928.1077,-0.03952077,-50.289211,-0.03952077,-50.289211
6603889668.4117,-0.039154023,-50.325607,-0.039154023,-50.325607
6603915408.7157,-0.041240763,-50.366562,-0.041240763,-50.366562
6603941149.0197,-0.040138353,-50.393158,-0.040138353,-50.393158
6603966889.3237,-0.045672558,-50.387215,-0.045672558,-50.387215
6603992629.6277,-0.046404827,-50.433094,-0.046404827,-50.433094
6604018369.9317,-0.041076127,-50.477169,-0.041076127,-50.477169
6604044110.2357,-0.045630701,-50.50309,-0.045630701,-50.50309
6604069850.5397,-0.039028127,-50.532028,-0.039028127,-50.532028
6604095590.8437,-0.039914977,-50.523178,-0.039914977,-50.523178
6604121331.1477,-0.042184003,-50.580158,-0.042184003,-50.580158
6604147071.4517,-0.038213268,-50.607777,-0.038213268,-50.607777
6604172811.7557,-0.043234903,-50.654713,-0.043234903,-50.654713
6604198552.0597,-0.042631779,-50.661728,-0.042631779,-50.661728
6604224292.3637,-0.043404326,-50.698063,-0.043404326,-50.698063
6604250032.6678,-0.04405567,-50.737103,-0.04405567,-50.737103
6604275772.9718,-0.043077514,-50.753864,-0.043077514,-50.753864
6604301513.2758,-0.043659516,-50.781609,-0.043659516,-50.781609
6604327253.5798,-0.043035161,-50.830151,-0.043035161,-50.830151
6604352993.8838,-0.045454655,-50.834984,-0.045454655,-50.834984
6604378734.1878,-0.047828384,-50.867615,-0.047828384,-50.867615
6604404474.4918,-0.03897249,-50.891655,-0.03897249,-50.891655
6604430214.7958,-0.046066802,-50.934937,-0.046066802,-50.934937
6604455955.0998,-0.040615182,-50.980064,-0.040615182,-50.980064
6604481695.4038,-0.043766983,-51.023422,-0.043766983,-51.023422
6604507435.7078,-0.044773806,-51.036667,-0.044773806,-51.036667
6604533176.0118,-0.039076708,-51.06097,-0.039076708,-51.06097
6604558916.3158,-0.045222111,-51.079529,-0.045222111,-51.079529
6604584656.6198,-0.042826016,-51.098885,-0.042826016,-51.098885
6604610396.9238,-0.043262616,-51.155624,-0.043262616,-51.155624
6604636137.2278,-0.036047854,-51.150169,-0.036047854,-51.150169
6604661877.5318,-0.037276372,-51.218216,-0.037276372,-51.218216
6604687617.8358,-0.045533653,-51.22509,-0.045533653,-51.22509
6604713358.1398,-0.043436747,-51.255535,-0.043436747,-51.255535
6604739098.4439,-0.047296591,-51.297058,-0.047296591,-51.297058
6604764838.7479,-0.04140671,-51.324467,-0.04140671,-51.324467
6604790579.0519,-0.045250624,-51.351494,-0.045250624,-51.351494
6604816319.3559,-0.046278719,-51.375389,-0.046278719,-51.375389
6604842059.6599,-0.046021018,-51.408318,-0.046021018,-51.408318
6604867799.9639,-0.043802023,-51.444221,-0.043802023,-51.444221
6604893540.2679,-0.049463958,-51.474117,-0.049463958,-51.474117
6604919280.5719,-0.045163784,-51.496979,-0.045163784,-51.496979
6604945020.8759,-0.045983084,-51.539043,-0.045983084,-51.539043
6604970761.1799,-0.047166269,-51.543957,-0.047166269,-51.543957
6604996501.4839,-0.045895703,-51.580025,-0.045895703,-51.580025
6605022241.7879,-0.045203019,-51.613289,-0.045203019,-51.613289
6605047982.0919,-0.045794986,-51.635536,-0.045794986,-51.635536
6605073722.3959,-0.047193222,-51.662838,-0.047193222,-51.662838
6605099462.6999,-0.04491007,-51.682354,-0.04491007,-51.682354
6605125203.0039,-0.049137212,-51.711647,-0.049137212,-51.711647
6605150943.3079,-0.050945353,-51.7505,-0.050945353,-51.7505
6605176683.6119,-0.052765775,-51.768517,-0.052765775,-51.768517
6605202423.9159,-0.048622273,-51.812065,-0.048622273,-51.812065
6605228164.22,-0.050740805,-51.838375,-0.050740805,-51.838375
6605253904.524,-0.045728277,-51.874706,-0.045728277,-51.874706
6605279644.828,-0.051720951,-51.904198,-0.051720951,-51.904198
6605305385.132,-0.050209176,-51.901241,-0.050209176,-51.901241
6605331125.436,-0.054117244,-51.969448,-0.054117244,-51.969448
6605356865.74,-0.048908401,-51.983173,-0.048908401,-51.983173
6605382606.044,-0.046157844,-51.998043,-0.046157844,-51.998043
6605408346.348,-0.051813163,-52.02903,-0.051813163,-52.02903
6605434086.652,-0.047827862,-52.065651,-0.047827862,-52.065651
6605459826.956,-0.055315495,-52.090809,-0.055315495,-52.090809
6605485567.26,-0.052381668,-52.142078,-0.052381668,-52.142078
6605511307.564,-0.05727965,-52.16679,-0.05727965,-52.16679
6605537047.868,-0.055290848,-52.177925,-0.055290848,-52.177925
6605562788.172,-0.05125678,-52.207619,-0.05125678,-52.207619
6605588528.476,-0.055226356,-52.233517,-0.055226356,-52.233517
6605614268.78,-0.058195949,-52.270184,-0.058195949,-52.270184
6605640009.084,-0.053657796,-52.29826,-0.053657796,-52.29826
6605665749.388,-0.058097828,-52.341091,-0.058097828,-52.341091
6605691489.692,-0.056913763,-52.359051,-0.056913763,-52.359051
6605717229.9961,-0.0576175,-52.387047,-0.0576175,-52.387047
6605742970.3001,-0.05987611,-52.383251,-0.05987611,-52.383251
6605768710.6041,-0.059267525,-52.446636,-0.059267525,-52.446636
6605794450.9081,-0.057579204,-52.495144,-0.057579204,-52.495144
6605820191.2121,-0.056492832,-52.512188,-0.056492832,-52.512188
6605845931.5161,-0.06074807,-52.526321,-0.06074807,-52.526321
6605871671.8201,-0.05979475,-52.563766,-0.05979475,-52.563766
6605897412.1241,-0.058598679,-52.592945,-0.058598679,-52.592945
6605923152.4281,-0.059114013,-52.602989,-0.059114013,-52.602989
6605948892.7321,-0.05992309,-52.658539,-0.05992309,-52.658539
6605974633.0361,-0.062816061,-52.682949,-0.062816061,-52.682949
6606000373.3401,-0.056282513,-52.711334,-0.056282513,-52.711334
6606026113.6441,-0.054005064,-52.724739,-0.054005064,-52.724739
6606051853.9481,-0.063007787,-52.768131,-0.063007787,-52.768131
6606077594.2521,-0.060664594,-52.803307,-0.060664594,-52.803307
6606103334.5561,-0.059162296,-52.860245,-0.059162296,-52.860245
6606129074.8601,-0.058298003,-52.874157,-0.058298003,-52.874157
6606154815.1641,-0.062005918,-52.908936,-0.062005918,-52.908936
6606180555.4681,-0.063867763,-52.970711,-0.063867763,-52.970711
6606206295.7722,-0.061360277,-52.986092,-0.061360277,-52.986092
6606232036.0762,-0.064862438,-53.029202,-0.064862438,-53.029202
6606257776.3802,-0.060409449,-53.026852,-0.060409449,-53.026852
6606283516.6842,-0.058873132,-53.063633,-0.058873132,-53.063633
6606309256.9882,-0.05950423,-53.12492,-0.05950423,-53.12492
6606334997.2922,-0.066529669,-53.130882,-0.066529669,-53.130882
6606360737.5962,-0.063476361,-53.166515,-0.063476361,-53.166515
6606386477.9002,-0.058059528,-53.211033,-0.058059528,-53.211033
6606412218.2042,-0.060067706,-53.226105,-0.060067706,-53.226105
6606437958.5082,-0.063251525,-53.264191,-0.063251525,-53.264191
6606463698.8122,-0.060173742,-53.296249,-0.060173742,-53.296249
6606489439.1162,-0.061046287,-53.353947,-0.061046287,-53.353947
6606515179.4202,-0.053254217,-53.362461,-0.053254217,-53.362461
6606540919.7242,-0.067710578,-53.406826,-0.067710578,-53.406826
6606566660.0282,-0.063229457,-53.437469,-0.063229457,-53.437469
6606592400.3322,-0.058310073,-53.454754,-0.058310073,-53.454754
6606618140.6362,-0.064067937,-53.494179,-0.064067937,-53.494179
6606643880.9402,-0.065139391,-53.528347,-0.065139391,-53.528347
6606669621.2442,-0.061951563,-53.576946,-0.061951563,-53.576946
6606695361.5483,-0.064445727,-53.608078,-0.064445727,-53.608078
6606721101.8523,-0.060871974,-53.623589,-0.060871974,-53.623589
6606746842.1563,-0.065845773,-53.666676,-0.065845773,-53.666676
6606772582.4603,-0.059941463,-53.681854,-0.059941463,-53.681854
6606798322.7643,-0.062916383,-53.756073,-0.062916383,-53.756073
6606824063.0683,-0.061590269,-53.790501,-0.061590269,-53.790501
6606849803.3723,-0.063411221,-53.779877,-0.063411221,-53.779877
6606875543.6763,-0.062617511,-53.831154,-0.062617511,-53.831154
6606901283.9803,-0.061376028,-53.887264,-0.061376028,-53.887264
6606927024.2843,-0.064574726,-53.912678,-0.064574726,-53.912678
